family,dataset,src_ip,dst_ip,dst_port,proto,multiclass_label,model,prediction
sliver,sliver_A_0655,172.20.0.5,185.125.190.83,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,20.200.245.247,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,202.43.57.85,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,23.217.180.246,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,23.217.69.53,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,23.46.237.27,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,23.47.150.66,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,23.49.205.28,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,23.49.206.40,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,23.51.60.249,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,23.60.185.29,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,23.60.186.45,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,23.63.77.47,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,69.192.128.230,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,91.189.91.81,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,91.189.91.82,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,91.189.91.83,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,91.189.92.23,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,91.189.92.24,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,103.102.166.224,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,104.16.123.96,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,104.16.124.96,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,104.75.1.165,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,104.94.218.45,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,142.251.150.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,142.251.151.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,142.251.152.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,142.251.153.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,142.251.154.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,142.251.155.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,142.251.156.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,142.251.157.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,151.101.131.19,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,151.101.195.19,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,151.101.3.19,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,151.101.67.19,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,167.82.0.223,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,167.82.48.223,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,172.20.0.10,8443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,184.28.183.49,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,185.125.190.20,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,185.125.190.21,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,185.125.190.29,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,185.125.190.81,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,185.125.190.82,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,185.125.190.83,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,20.200.245.247,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,23.217.180.246,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,23.217.69.53,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,23.46.237.27,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,23.47.150.66,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,23.49.205.28,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,23.60.185.29,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,23.60.186.45,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,23.63.77.47,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,91.189.91.81,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,91.189.91.82,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,91.189.91.83,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,91.189.92.23,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.50,91.189.92.24,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,103.102.166.224,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,104.16.123.96,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,104.16.124.96,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,104.75.0.183,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,104.75.1.165,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,104.94.216.37,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,142.251.150.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,142.251.152.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,142.251.153.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,142.251.154.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,142.251.155.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,142.251.156.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,142.251.157.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,151.101.131.19,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,151.101.195.19,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,151.101.3.19,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,151.101.67.19,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,167.82.48.223,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,172.20.0.10,8443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,184.28.183.49,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,184.31.228.249,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,185.125.190.20,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,185.125.190.21,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,185.125.190.29,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,185.125.190.81,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,185.125.190.82,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,185.125.190.83,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,20.200.245.247,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,23.217.180.246,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,23.217.69.53,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,23.46.237.27,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,23.47.150.66,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,23.49.205.28,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,23.60.185.29,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,23.60.186.45,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,91.189.91.81,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,91.189.91.82,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,91.189.91.83,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,91.189.92.23,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.51,91.189.92.24,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,103.102.166.224,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,104.16.123.96,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,104.16.124.96,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,104.75.1.165,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,104.94.216.37,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,104.94.218.45,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,142.251.150.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,142.251.151.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,142.251.152.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,142.251.153.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,142.251.154.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,142.251.155.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,142.251.156.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,142.251.157.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,151.101.131.19,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,151.101.195.19,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,151.101.3.19,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,151.101.67.19,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,167.82.48.223,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,172.20.0.10,8443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,184.28.183.49,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,185.125.190.20,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,185.125.190.21,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,185.125.190.29,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,185.125.190.81,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,185.125.190.82,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,185.125.190.83,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,20.200.245.247,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,202.43.57.85,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,23.217.180.246,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,23.217.69.53,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,23.46.237.27,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,23.47.150.66,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,23.49.205.28,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,23.60.185.29,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,23.60.186.45,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,23.63.77.47,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,91.189.91.81,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,91.189.91.82,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,91.189.91.83,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,91.189.92.23,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.52,91.189.92.24,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,103.102.166.224,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,104.16.123.96,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,104.16.124.96,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,104.75.1.165,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,104.94.216.37,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,104.94.218.45,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,142.251.150.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,142.251.151.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,142.251.152.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,142.251.153.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,142.251.155.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,142.251.156.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,142.251.157.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,151.101.131.19,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,151.101.195.19,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,151.101.3.19,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,151.101.67.19,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,167.82.48.223,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,172.20.0.10,8443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,184.28.183.49,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,185.125.190.20,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,185.125.190.21,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,185.125.190.29,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,185.125.190.81,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,185.125.190.82,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,185.125.190.83,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,20.200.245.247,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,23.217.180.246,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,23.221.151.70,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,23.46.237.27,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,23.47.150.66,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,23.49.205.28,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,23.60.185.29,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,23.60.186.45,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,23.63.77.47,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,91.189.91.81,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,91.189.91.82,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,91.189.91.83,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,91.189.92.23,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.53,91.189.92.24,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,103.102.166.224,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,104.16.123.96,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,104.16.124.96,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,104.75.0.183,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,104.75.1.165,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,104.94.216.37,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,104.94.218.45,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,142.251.150.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,142.251.151.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,142.251.152.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,142.251.153.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,142.251.154.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,142.251.155.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,142.251.156.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,142.251.157.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,151.101.131.19,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,151.101.195.19,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,151.101.3.19,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,151.101.67.19,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,167.82.48.223,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,172.20.0.10,8443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,184.31.228.249,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,185.125.190.20,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,185.125.190.21,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,185.125.190.29,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,185.125.190.81,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,185.125.190.82,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,185.125.190.83,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,20.200.245.247,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,23.217.180.246,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,23.217.69.53,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,23.46.237.27,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,23.47.150.66,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,23.49.205.28,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,23.49.206.40,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,23.60.185.29,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,23.60.186.45,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,91.189.91.81,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,91.189.91.82,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,91.189.91.83,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,91.189.92.23,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.54,91.189.92.24,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.55,103.102.166.224,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.55,104.16.123.96,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.55,104.16.124.96,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.55,104.75.0.183,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.55,104.75.1.165,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.55,104.94.216.37,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.55,142.251.150.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.55,142.251.151.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.55,142.251.152.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.55,142.251.153.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.55,142.251.154.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.55,142.251.155.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.55,142.251.156.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.55,142.251.157.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.55,151.101.131.19,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.55,151.101.195.19,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.55,151.101.3.19,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.55,151.101.67.19,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.55,167.82.48.223,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.55,172.20.0.10,8443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.55,184.27.208.249,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.55,184.28.183.49,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.55,185.125.190.20,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.55,185.125.190.21,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.55,185.125.190.29,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.55,185.125.190.81,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.55,185.125.190.82,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.55,20.200.245.247,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.55,23.217.180.246,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.55,23.217.69.53,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.55,23.46.237.27,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.55,23.47.150.66,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.55,23.49.205.28,443,tcp,sliver,random_forest,sliver
